"","x"
"65003",86.2
"65004",86.4
"65005",86.2
"65006",85.6
"65007",85.1
"65008",84.6
"65009",84.2
"65010",84.2
"65011",84
"65012",83.7
"65013",83.7
"65014",83.1
"65015",83.1
"65016",83.5
"65017",83.3
"65018",83.5
"65019",83.1
"65020",83.5
"65021",84.4
"65022",84.7
"65023",85.5
"65024",85.8
"65025",86
"65026",86.9
"65027",86.4
"65028",88.2
"65029",87.1
"65030",86.4
"65031",85.3
"65032",84.2
"65033",83.8
"65034",83.8
"65035",83.5
"65036",83.5
"65037",83.1
"65038",81
"65039",80.8
"65040",80.4
"65041",79.9
"65042",80.4
"65043",81
"65044",81.7
"65045",83.3
"65046",84.4
"65047",85.6
"65048",85.8
"65049",86
"65050",86.7
"65051",86
"65052",86.4
"65053",85.5
"65054",84.6
"65055",81.7
"65056",81.5
"65057",82
"65058",82
"65059",82
"65060",82.9
"65061",82
"65062",81.9
"65063",81.5
"65064",81.9
"65065",81.7
"65066",81.1
"65067",82
"65068",84.2
"65069",85.3
"65070",85.8
"65071",86
"65072",86.5
"65073",85.3
"65074",86.7
"65075",86.4
"65076",86
"65077",86.4
"65078",84.6
"65079",84
"65080",83.5
"65081",83.7
"65082",83.1
"65083",83.1
"65084",83.5
"65085",83.5
"65086",83.7
"65087",83.7
"65088",82
"65089",82
"65090",81.1
"65091",81.5
"65092",82.2
"65093",83.8
"65094",83.3
"65095",83.5
"65096",84.2
"65097",84.9
"65098",83.8
"65099",85.1
"65100",85.3
"65101",85.3
"65102",84
"65103",83.5
"65104",83.3
"65105",83.5
"65106",83.5
"65107",83.1
"65108",82.8
"65109",83.1
"65110",82.8
"65111",82.9
"65112",83.3
"65113",82.6
"65114",83.3
"65115",84.6
"65116",85.5
"65117",85.6
"65118",86.4
"65119",85.6
"65120",85.8
"65121",87.8
"65122",86.4
"65123",86.9
"65124",85.6
"65125",84.9
"65126",84.2
"65127",83.8
"65128",83.5
"65129",83.5
"65130",83.3
"65131",83.1
"65132",82.9
"65133",82.6
"65134",82.6
"65135",82.8
"65136",82.2
"65137",79.5
"65138",80.8
"65139",83.1
"65140",81
"65141",84.6
"65142",84.7
"65143",86
"65144",85.6
"65145",86
"65146",85.6
"65147",84.7
"65148",85.3
"65149",84.6
"65150",83.7
"65151",83.8
"65152",83.3
"65153",83.3
"65154",83.3
"65155",82.9
"65156",82.9
"65157",82.9
"65158",80.6
"65159",79.9
"65160",80.6
"65161",80.4
"65162",80.1
"65163",82
"65164",84.4
"65165",83.1
"65166",82.9
"65167",82.6
"65168",82.4
"65169",82
"65170",83.3
"65171",83.5
"65172",83.3
"65173",82.8
"65174",82.8
"65175",83.5
"65176",83.3
"65177",83.7
"65178",83.7
"65179",83.5
"65180",83.3
"65181",83.3
"65182",82.9
"65183",82.6
"65184",82.6
"65185",82.4
"65186",82.9
"65187",83.7
"65188",84.2
"65189",84.9
"65190",85.3
"65191",86.2
"65192",86.9
"65193",87.3
"65194",86.4
"65195",86.7
"65196",86
"65197",85.5
"65198",85.1
"65199",84.4
"65200",84
"65201",82.9
"65202",82.6
"65203",83.5
"65204",83.7
"65205",83.7
"65206",83.1
"65207",83.3
"65208",83.5
"65209",83.5
"65210",83.7
"65211",84.6
"65212",84.9
"65213",85.5
"65214",85.8
"65215",86.5
"65216",85.6
"65217",86.5
"65218",86
"65219",86
"65220",85.5
"65221",84.7
"65222",84.2
"65223",84
"65224",84
"65225",84
"65226",83.7
"65227",83.7
"65228",83.5
"65229",83.1
"65230",82.8
"65231",82.8
"65232",82.8
"65233",82.8
"65234",83.5
"65235",84.7
"65236",85.5
"65237",85.5
"65238",86.2
"65239",86.9
"65240",86.5
"65241",86.5
"65242",86.5
"65243",86.4
"65244",85.6
"65245",84.7
"65246",84.2
"65247",84
"65248",84
"65249",83.3
"65250",83.3
"65251",82.9
"65252",82.6
"65253",82.6
"65254",82.4
"65255",82.2
"65256",82.4
"65257",81.9
"65258",81.3
"65259",82.4
"65260",84.9
"65261",82
"65262",85.1
"65263",85.6
"65264",86.7
"65265",81.9
"65266",84.9
"65267",85.5
"65268",84.7
"65269",83.7
"65270",82.6
"65271",82.8
"65272",82.8
"65273",82.8
"65274",82.6
"65275",82.2
"65276",81.9
"65277",82.8
"65278",82.4
"65279",82.8
"65280",82.2
"65281",82.9
"65282",83.1
"65283",83.3
"65284",83.3
"65285",83.1
"65286",83.7
"65287",84
"65288",84.2
"65289",84.4
"65290",83.8
"65291",84.4
"65292",84.4
"65293",84.4
"65294",84.6
"65295",84.7
"65296",84.6
"65297",84
"65298",84
"65299",83.8
"65300",83.8
"65301",83.8
"65302",83.5
"65303",83.5
"65304",83.3
"65305",83.1
"65306",83.7
"65307",83.7
"65308",84.9
"65309",85.5
"65310",86.4
"65311",86.9
"65312",87.3
"65313",87.1
"65314",86.7
"65315",87.1
"65316",86.9
"65317",85.6
"65318",84.6
"65319",84.6
"65320",84.4
"65321",84.4
"65322",84
"65323",83.5
"65324",83.5
"65325",83.3
"65326",83.3
"65327",83.1
"65328",82
"65329",81.7
"65330",83.3
"65331",84
"65332",85.3
"65333",85.8
"65334",86
"65335",86.2
"65336",86.5
"65337",86.4
"65338",86.7
"65339",86.4
"65340",85.3
"65341",84.7
"65342",83.8
"65343",83.3
"65344",83.5
"65345",82.9
"65346",83.1
"65347",82.6
"65348",82.2
"65349",83.1
"65350",83.1
"65351",83.1
"65352",83.1
"65353",82.9
"65354",83.5
"65355",84.2
"65356",84
"65357",84.9
"65358",85.5
"65359",86.9
"65360",85.8
"65361",86.2
"65362",85.8
"65363",85.6
"65364",84.6
"65365",83.5
"65366",82.8
"65367",83.3
"65368",83.8
"65369",83.7
"65370",83.5
"65371",83.3
"65372",82
"65373",82.2
"65374",82.2
"65375",81.1
"65376",79.9
"65377",81.1
"65378",80.1
"65379",84.2
"65380",84.4
"65381",86.2
"65382",86.4
"65383",85.6
"65384",86.4
"65385",86.5
"65386",85.8
"65387",85.1
"65388",85.1
"65389",84.2
"65390",83.7
"65391",83.3
"65392",83.5
"65393",83.5
"65394",83.3
"65395",83.1
"65396",81.9
"65397",82.4
"65398",80.1
"65399",81.1
"65400",80.2
"65401",79.7
"65402",81
"65403",83.8
"65404",85.5
"65405",86.4
"65406",86.9
"65407",86.5
"65408",87.8
"65409",85.6
"65410",86.9
"65411",86.2
"65412",85.1
"65413",84.2
"65414",83.7
"65415",83.7
"65416",83.5
"65417",83.3
"65418",83.5
"65419",83.5
"65420",84
"65421",83.8
"65422",83.7
"65423",83.7
"65424",83.5
"65425",84.2
"65426",85.5
"65427",85.8
"65428",85.8
"65429",86.9
"65430",86.9
"65431",87.8
"65432",87.1
"65433",86.5
"65434",86.9
"65435",86.7
"65436",85.8
"65437",84.9
"65438",84.4
"65439",84.2
"65440",83.7
"65441",83.5
"65442",83.3
"65443",82.9
"65444",82.9
"65445",82.6
"65446",82.6
"65447",82.4
"65448",83.3
"65449",84.6
"65450",85.8
"65451",86.5
"65452",86
"65453",86.7
"65454",85.8
"65455",86.2
"65456",87.4
"65457",87.1
"65458",86.7
"65459",85.5
"65460",84.4
"65461",84.4
"65462",84.2
"65463",84.4
"65464",83.7
"65465",83.7
"65466",83.5
"65467",83.3
"65468",83.1
"65469",83.3
"65470",83.1
"65471",83.8
"65472",83.7
"65473",85.8
"65474",86.2
"65475",88.2
"65476",87.1
"65477",86
"65478",80.6
"65479",85.1
"65480",86.2
"65481",85.1
"65482",84.2
"65483",83.8
"65484",83.7
"65485",82
"65486",82.8
"65487",83.3
"65488",82.2
"65489",82.6
"65490",82.8
"65491",82.9
"65492",82.6
"65493",82.6
"65494",82.4
"65495",82.2
"65496",82.4
"65497",84.2
"65498",85.1
"65499",84.2
"65500",85.5
"65501",85.8
"65502",85.5
"65503",85.8
"65504",85.3
"65505",84.2
"65506",83.5
"65507",83.1
"65508",83.3
"65509",83.5
"65510",82.8
"65511",82.4
"65512",82.6
"65513",79
"65514",79.9
"65515",80.4
"65516",79.5
"65517",78.3
"65518",80.6
"65519",82.4
"65520",80.8
"65521",80.1
"65522",77.4
"65523",77.2
"65524",79.5
"65525",80.2
"65526",77.5
"65527",78.8
"65528",82.2
"65529",82.4
"65530",81.3
"65531",80.6
"65532",80.4
"65533",79.3
"65534",79.3
"65535",79.7
"65536",80.6
"65537",80.6
"65538",80.2
"65539",79.5
"65540",79.2
"65541",80.4
"65542",82.4
"65543",81.5
"65544",82.2
"65545",83.3
"65546",83.7
"65547",83.7
"65548",83.7
"65549",84.4
"65550",84.6
"65551",84.4
"65552",84.4
"65553",84
"65554",76.6
"65555",75.6
"65556",76.1
"65557",77
"65558",77.9
"65559",78.8
"65560",79.5
"65561",80.1
"65562",80.1
"65563",80.6
"65564",81.9
"65565",82.6
"65566",82.9
"65567",83.3
"65568",84
"65569",85.3
"65570",85.3
"65571",85.8
"65572",86.5
"65573",83.1
"65574",86
"65575",86.2
"65576",86.5
"65577",84.7
"65578",84
"65579",83.8
"65580",83.1
"65581",83.3
"65582",83.1
"65583",83.1
"65584",82.8
"65585",82.8
"65586",82.6
"65587",82.4
"65588",81.9
"65589",81.5
"65590",82
"65591",82.8
"65592",83.8
"65593",85.1
"65594",85.5
"65595",86
"65596",86.2
"65597",86.2
"65598",86.5
"65599",86.5
"65600",86.4
"65601",85.1
"65602",84
"65603",83.3
"65604",82.9
"65605",82.6
"65606",82.8
"65607",82.4
"65608",81.9
"65609",81.9
"65610",81.9
"65611",81.7
"65612",81.7
"65613",81.5
"65614",81.5
"65615",82.6
"65616",83.8
"65617",84.7
"65618",86.2
"65619",86
"65620",85.8
"65621",85.6
"65622",86.2
"65623",84.2
"65624",84.6
"65625",84
"65626",83.5
"65627",82.9
"65628",81.3
"65629",81.3
"65630",78.3
"65631",80.2
"65632",80.2
"65633",81
"65634",81.1
"65635",82
"65636",82.6
"65637",83.1
"65638",83.3
"65639",83.3
"65640",83.7
"65641",83.7
"65642",83.7
"65643",83.5
"65644",84
"65645",84.4
"65646",84.9
"65647",84.9
"65648",84.4
"65649",83.8
"65650",84
"65651",83.8
"65652",83.7
"65653",82.9
"65654",83.5
"65655",83.1
"65656",83.1
"65657",83.1
"65658",82.6
"65659",82.2
"65660",82.6
"65661",84.2
"65662",84.9
"65663",85.6
"65664",86.5
"65665",86.9
"65666",86.9
"65667",87.4
"65668",87.1
"65669",86
"65670",85.3
"65671",84.4
"65672",83.8
"65673",83.3
"65674",83.3
"65675",83.3
"65676",82.8
"65677",82.6
"65678",82.6
"65679",82.2
"65680",82
"65681",81.3
"65682",81.1
"65683",81.9
"65684",83.1
"65685",84.6
"65686",85.3
"65687",86.2
"65688",86.7
"65689",86.5
"65690",85.6
"65691",84.7
"65692",83.3
"65693",83.3
"65694",82.9
"65695",83.3
"65696",83.1
"65697",83.3
"65698",82.4
"65699",82.4
"65700",82
"65701",82
"65702",81.9
"65703",82
"65704",81.7
"65705",83.7
"65706",84.7
"65707",85.5
"65708",85.3
"65709",86
"65710",86.4
"65711",86
"65712",84.9
"65713",85.5
"65714",84.6
"65715",84.2
"65716",83.5
"65717",82.9
"65718",82.8
"65719",82.8
"65720",82.6
"65721",82
"65722",82.4
"65723",82.9
"65724",83.1
"65725",82.8
"65726",83.1
"65727",82.9
"65728",83.3
"65729",84
"65730",84.9
"65731",85.6
"65732",86
"65733",86.4
"65734",86
"65735",86.4
"65736",85.8
"65737",85.8
"65738",84.7
"65739",84.2
"65740",84
"65741",82.9
"65742",83.1
"65743",82.8
"65744",82.9
"65745",83.3
"65746",82.9
"65747",82.9
"65748",82.8
"65749",82.8
"65750",79
"65751",82.8
"65752",84.2
"65753",84.7
"65754",85.1
"65755",86.2
"65756",86.7
"65757",86.4
"65758",86.7
"65759",86.7
"65760",84.6
"65761",85.5
"65762",82.4
"65763",83.7
"65764",83.7
"65765",84.4
"65766",84
"65767",84
"65768",83.8
"65769",83.5
"65770",83.3
"65771",83.3
"65772",83.1
"65773",82.9
"65774",82.9
"65775",83.3
"65776",84
"65777",84.9
"65778",86
"65779",86.5
"65780",86.4
"65781",86.7
"65782",87.1
"65783",86.9
"65784",86.5
"65785",86.5
"65786",84.9
"65787",78.4
"65788",79.3
"65789",82.6
"65790",80.4
"65791",83.7
"65792",83.8
"65793",82.6
"65794",83.5
"65795",82.6
"65796",83.5
"65797",82
"65798",83.1
"65799",84.4
"65800",84.4
"65801",84.9
"65802",84.9
"65803",86.2
"65804",85.5
"65805",85.1
"65806",85.6
"65807",85.3
"65808",84.9
"65809",84.2
"65810",84.2
"65811",82.4
"65812",82.4
"65813",83.1
"65814",83.3
"65815",83.1
"65816",82.9
"65817",79.7
"65818",81.3
"65819",80.2
"65820",80.1
"65821",81.5
"65822",81.3
"65823",83.5
"65824",84.6
"65825",84.9
"65826",85.5
"65827",85.8
"65828",85.6
"65829",85.6
"65830",85.6
"65831",85.6
"65832",85.1
"65833",84.4
"65834",83.8
"65835",82.9
"65836",82
"65837",81.7
"65838",81.9
"65839",81.7
"65840",81.7
"65841",81.9
"65842",81
"65843",80.8
"65844",81.3
"65845",81.1
"65846",82.4
"65847",84.2
"65848",84.9
"65849",85.5
"65850",86.5
"65851",86.7
"65852",86.4
"65853",86.7
"65854",84.9
"65855",84.9
"65856",84.7
"65857",83.5
"65858",82.9
"65859",82.9
"65860",82.8
"65861",82.8
"65862",82.4
"65863",82.2
"65864",82
"65865",83.1
"65866",82.9
"65867",83.7
"65868",83.1
"65869",83.3
"65870",84.2
"65871",85.1
"65872",85.8
"65873",86.2
"65874",86.9
"65875",86.7
"65876",86.9
"65877",86.2
"65878",86.7
"65879",84
"65880",81.5
"65881",83.3
"65882",83.7
"65883",84
"65884",81.9
"65885",82.2
"65886",83.3
"65887",83.3
"65888",83.8
"65889",82.8
"65890",82.9
"65891",83.3
"65892",83.1
"65893",83.3
"65894",84.9
"65895",82.9
"65896",85.1
"65897",85.3
"65898",85.5
"65899",85.5
"65900",86.5
"65901",86.7
"65902",86.5
"65903",85.8
"65904",84.9
"65905",84.6
"65906",83.8
"65907",84
"65908",83.8
"65909",84.2
"65910",84
"65911",83.8
"65912",81.7
"65913",83.3
"65914",82.9
"65915",83.3
"65916",84
"65917",84.7
"65918",85.5
"65919",86.2
"65920",86.5
"65921",86.7
"65922",86.5
"65923",86
"65924",86.4
"65925",85.6
"65926",85.1
"65927",84.7
"65928",84
"65929",83.7
"65930",83.3
"65931",83.1
"65932",82.6
"65933",81.7
"65934",82.2
"65935",81.7
"65936",82
"65937",82
"65938",82.4
"65939",84.7
"65940",84.7
"65941",86
"65942",86.2
"65943",86.4
"65944",87.1
"65945",85.8
"65946",86.7
"65947",85.3
"65948",84.9
"65949",84.4
"65950",84.2
"65951",84
"65952",83.8
"65953",83.8
"65954",83.7
"65955",83.7
"65956",83.3
"65957",83.3
"65958",83.7
"65959",82.9
"65960",83.5
"65961",84.7
"65962",85.5
"65963",86
"65964",86.2
"65965",87.3
"65966",86.9
"65967",85.6
"65968",85.3
"65969",85.5
"65970",84.9
"65971",84.6
"65972",83.7
"65973",82.9
"65974",82.9
"65975",82.2
"65976",82.4
"65977",82.2
"65978",82.8
"65979",82.4
"65980",81.9
"65981",81.9
"65982",82.6
"65983",84.2
"65984",85.3
"65985",85.5
"65986",86.5
"65987",87.1
"65988",87.1
"65989",86.9
"65990",87.3
"65991",86.5
"65992",86.5
"65993",84.9
"65994",84
"65995",83.5
"65996",83.3
"65997",82.9
"65998",82.6
"65999",82.6
"66000",82.2
"66001",83.1
"66002",83.1
"66003",82.8
"66004",82.8
"66005",82.8
"66006",83.3
"66007",84.6
"66008",85.3
"66009",85.8
"66010",86.7
"66011",87.3
"66012",87.6
"66013",87.8
"66014",88
"66015",87.6
"66016",86.4
"66017",85.6
"66018",85.1
"66019",84.9
"66020",84.2
"66021",84.2
"66022",83.8
"66023",83.3
"66024",82.9
"66025",82.9
"66026",83.1
"66027",83.5
"66028",83.5
"66029",83.5
"66030",83.8
"66031",85.3
"66032",86.2
"66033",86.7
"66034",87.4
"66035",87.6
"66036",88
"66037",88
"66038",87.8
"66039",86.7
"66040",86.5
"66041",85.5
"66042",84.9
"66043",84.6
"66044",84.4
"66045",84.7
"66046",83.8
"66047",83.7
"66048",84.2
"66049",84.2
"66050",84
"66051",83.5
"66052",82.9
"66053",82.8
"66054",84.4
"66055",85.6
"66056",86.4
"66057",88
"66058",88.2
"66059",87.6
"66060",86.7
"66061",87.3
"66062",87.1
"66063",86.7
"66064",86.7
"66065",85.5
"66066",85.5
"66067",85.1
"66068",85.3
"66069",85.1
"66070",84.7
"66071",84.2
"66072",84.4
"66073",83.7
"66074",83.8
"66075",84.4
"66076",84
"66077",84.2
"66078",84.6
"66079",86.5
"66080",85.3
"66081",84.6
"66082",83.7
"66083",83.7
"66084",83.7
"66085",83.7
"66086",83.8
"66087",83.7
"66088",83.7
"66089",83.5
"66090",83.3
"66091",82.9
"66092",82.8
"66093",83.3
"66094",83.7
"66095",85.1
"66096",86.7
"66097",85.8
"66098",85.6
"66099",86.9
"66100",87.6
"66101",86.2
"66102",85.1
"66103",85.3
"66104",85.5
"66105",85.3
"66106",84.4
"66107",83.8
"66108",83.8
"66109",83.5
"66110",83.1
"66111",82.8
"66112",82.8
"66113",82.4
"66114",82
"66115",80.6
"66116",81.5
"66117",81.7
"66118",82.4
"66119",86.2
"66120",84.7
"66121",84.6
"66122",84.6
"66123",84.6
"66124",85.6
"66125",86.9
"66126",86.2
"66127",85.3
"66128",85.1
"66129",84.4
"66130",84.4
"66131",83.8
"66132",83.5
"66133",83.7
"66134",84
"66135",83.5
"66136",83.7
"66137",83.7
"66138",83.5
"66139",84.2
"66140",85.5
"66141",86.4
"66142",86.9
"66143",87.8
"66144",87.6
"66145",87.4
"66146",88.2
"66147",86.9
"66148",86.9
"66149",86
"66150",85.3
"66151",84.9
"66152",84.6
"66153",84.6
"66154",83.8
"66155",83.8
"66156",83.7
"66157",83.1
"66158",82.2
"66159",82.4
"66160",82.6
"66161",82.6
"66162",82.6
"66163",82.9
"66164",84.6
"66165",85.6
"66166",86
"66167",84.2
"66168",84
"66169",85.5
"66170",84
"66171",84.9
"66172",84
"66173",83.7
"66174",83.7
"66175",83.1
"66176",82.6
"66177",78.6
"66178",77.4
"66179",78.3
"66180",79
"66181",79.3
"66182",80.2
"66183",80.6
"66184",81
"66185",80.8
"66186",81.3
"66187",80.4
"66188",80.2
"66189",81.3
"66190",83.5
"66191",83.8
"66192",85.1
"66193",86
"66194",86.2
"66195",86.2
"66196",85.5
"66197",85.1
"66198",83.7
"66199",83.1
"66200",79.5
"66201",78.4
"66202",79.2
"66203",79.5
"66204",80.6
"66205",81.3
"66206",79.9
"66207",80.6
"66208",80.8
"66209",81.5
"66210",81.5
"66211",83.7
"66212",85.5
"66213",84
"66214",85.3
"66215",86
"66216",85.6
"66217",85.6
"66218",85.3
"66219",85.6
"66220",85.1
"66221",84.2
"66222",82.9
"66223",83.1
"66224",82.6
"66225",82.4
"66226",82.6
"66227",81.1
"66228",81
"66229",81.3
"66230",81.9
"66231",81.1
"66232",80.1
"66233",81.7
"66234",79.5
"66235",83.7
"66236",84.6
"66237",85.5
"66238",84.9
"66239",86
"66240",85.5
"66241",84.7
"66242",85.1
"66243",84.4
"66244",82.9
"66245",82.9
"66246",82.9
"66247",82.4
"66248",82.2
"66249",82.6
"66250",82.2
"66251",82
"66252",82.2
"66253",81.3
"66254",81.5
"66255",81.1
"66256",81.3
"66257",82
"66258",84.2
"66259",85.6
"66260",85.3
"66261",82
"66262",82.9
"66263",84.6
"66264",84
"66265",84.6
"66266",83.7
"66267",83.3
"66268",82.8
"66269",83.3
"66270",83.1
"66271",83.5
"66272",83.5
"66273",83.7
"66274",83.7
"66275",83.3
"66276",83.5
"66277",83.3
"66278",83.5
"66279",83.8
"66280",84.9
"66281",85.3
"66282",86
"66283",86.4
"66284",86.7
"66285",87.1
"66286",86.9
"66287",86.2
"66288",86
"66289",85.1
"66290",84.9
"66291",84.9
"66292",81.9
"66293",79.3
"66294",82.2
"66295",81.7
"66296",81.7
"66297",82.2
"66298",81.9
"66299",82.9
"66300",84
"66301",84.9
"66302",85.6
"66303",85.6
"66304",85.6
"66305",85.3
"66306",86.5
"66307",86
"66308",85.6
"66309",85.6
"66310",85.3
"66311",84.7
"66312",84.6
"66313",82.6
"66314",82.2
"66315",81.9
"66316",82.2
"66317",82.4
"66318",82.2
"66319",82
"66320",82.4
"66321",81.7
"66322",81.9
"66323",83.3
"66324",84.2
"66325",82.4
"66326",86.4
"66327",86.7
"66328",86.9
"66329",87.8
"66330",87.4
"66331",87.3
"66332",86.7
"66333",85.8
"66334",84.4
"66335",84.4
"66336",84
"66337",83.8
"66338",84
"66339",83.1
"66340",82.6
"66341",82.2
"66342",82.6
"66343",82.6
"66344",81.9
"66345",81.3
"66346",82
"66347",83.8
"66348",86.4
"66349",86.2
"66350",85.8
"66351",87.1
"66352",86.2
"66353",86.4
"66354",85.6
"66355",84.2
"66356",83.5
"66357",82.8
"66358",82.6
"66359",81.7
"66360",81.9
"66361",81.7
"66362",81.7
"66363",81.3
"66364",80.8
"66365",80.8
"66366",81
"66367",81.5
"66368",83.5
"66369",84.6
"66370",85.6
"66371",86
"66372",86.9
"66373",86
"66374",85.6
"66375",84.9
"66376",85.1
"66377",83.1
"66378",81.5
"66379",82.2
"66380",81.1
"66381",81.7
"66382",81.5
"66383",81.5
"66384",81.1
"66385",80.6
"66386",80.6
"66387",80.4
"66388",80.6
"66389",81.1
"66390",81.5
"66391",83.8
"66392",84.4
"66393",85.5
"66394",85.5
"66395",85.8
"66396",86.4
"66397",85.5
"66398",85.1
"66399",84.9
"66400",83.3
"66401",82.9
"66402",82
"66403",81.5
"66404",81.1
"66405",80.6
"66406",80.8
"66407",81.1
"66408",81
"66409",80.2
"66410",80.4
"66411",81.5
"66412",83.3
"66413",84.7
"66414",85.6
"66415",85.3
"66416",86
"66417",86.7
"66418",86.4
"66419",86.7
"66420",84.9
"66421",84.2
"66422",83.3
"66423",83.1
"66424",82
"66425",81.7
"66426",80.6
"66427",82.9
"66428",82.9
"66429",82.9
"66430",82.8
"66431",82.8
"66432",82.8
"66433",82.8
"66434",83.5
"66435",84.6
"66436",84.9
"66437",86.4
"66438",83.7
"66439",83.5
"66440",85.1
"66441",84.2
"66442",85.6
"66443",86
"66444",85.5
"66445",84.6
"66446",84.4
"66447",84.2
"66448",84.2
"66449",84.2
"66450",84
"66451",84
"66452",83.7
"66453",83.3
"66454",83.5
"66455",83.5
"66456",83.5
"66457",83.7
"66458",83.3
"66459",84
"66460",85.3
"66461",86.5
"66462",86.7
"66463",86.9
"66464",86.7
"66465",86.7
"66466",86.7
"66467",86
"66468",85.6
"66469",83.1
"66470",79.7
"66471",79.7
